# UNIX time, Current (A), PS Voltage (V), REF Voltage (V)
# SAMPLE_SURFACE = 219.4
# SAMPLE_NAME = Tubes_batch3
# COATING_STEP = 2
1.559908860859375000e+09	-0.000000000000000000e+00	0.000000000000000000e+00
1.559908860968750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908861062500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908861171875000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908861437500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908861625000000e+09	-0.000000000000000000e+00	0.000000000000000000e+00
1.559908861718750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908861828125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908861937500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908862046875000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908862250000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908862500000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908862734375000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908862828125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908862937500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908863046875000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908863156250000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908863578125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908863812500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908863906250000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908864015625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908864125000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908864234375000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908864593750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908864890625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908865000000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908865109375000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908865203125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908865312500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908865546875000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908865875000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908866046875000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908866140625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908866250000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908866359375000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908866468750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908866859375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908867046875000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908867140625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908867250000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908867359375000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908867468750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908867703125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908867968750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908868156250000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908868265625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908868375000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908868468750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908868578125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908868968750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908869156250000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908869250000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908869359375000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908869468750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908869578125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908869671875000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908869984375000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908870250000000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908870343750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908870453125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908870562500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908870671875000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908870890625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908871250000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908871390625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908871500000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908871593750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908871703125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908871812500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908872125000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908872468750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908872562500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908872671875000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908872781250000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908872890625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908873125000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908873390625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908873546875000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908873656250000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908873765625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908873875000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908873984375000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908874218750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908874500000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908874640625000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908874750000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908874843750000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908874953125000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908875062500000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908875312500000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908875609375000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908875750000000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908875859375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908875953125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908876062500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908876171875000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908876531250000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908876750000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908876859375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908876968750000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908877078125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908877171875000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908877421875000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908877718750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908877875000000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908877984375000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908878093750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908878203125000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908878296875000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908878703125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908878921875000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908879031250000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908879140625000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908879234375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908879343750000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908879562500000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908879968750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908880093750000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908880203125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908880312500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908880421875000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908880515625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908880890625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908881078125000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908881203125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908881312500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908881406250000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908881515625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908881734375000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908882015625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908882187500000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908882296875000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908882406250000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908882515625000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908882609375000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908882984375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908883187500000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908883296875000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908883406250000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908883515625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908883609375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908883796875000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908884109375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908884281250000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908884390625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908884500000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908884609375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908884703125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908885109375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908885328125000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908885437500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908885531250000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908885640625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908885750000000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908886109375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908886328125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908886437500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908886546875000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908886640625000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908886750000000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908886968750000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908887328125000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908887468750000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908887578125000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908887687500000e+09	-0.000000000000000000e+00	1.000000000000000021e-03
1.559908887781250000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908887890625000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908888109375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908888437500000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908888578125000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908888687500000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908888781250000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908888890625000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908889000000000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908889390625000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908889578125000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908889687500000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908889781250000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908889890625000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908890000000000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908890218750000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908890515625000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908890687500000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908890796875000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908890906250000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908891000000000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908891109375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908891531250000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908891703125000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908891812500000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908891921875000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908892015625000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908892125000000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908892515625000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908892750000000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908892859375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908892968750000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908893078125000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908893171875000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908893406250000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908893734375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908893859375000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908893968750000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908894078125000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908894187500000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
1.559908894281250000e+09	-0.000000000000000000e+00	2.000000000000000042e-03
